# Step Strain Stress Density
379 0.000000e+00 0.000000e+00 1.067351e+10 
380 0.000000e+00 0.000000e+00 1.074671e+10 
381 0.000000e+00 0.000000e+00 9.967315e+09 
382 0.000000e+00 0.000000e+00 9.932377e+09 
383 0.000000e+00 0.000000e+00 9.926918e+09 
384 0.000000e+00 0.000000e+00 9.927876e+09 
385 0.000000e+00 0.000000e+00 9.928359e+09 
386 0.000000e+00 0.000000e+00 9.936762e+09 
387 0.000000e+00 0.000000e+00 9.982211e+09 
388 0.000000e+00 0.000000e+00 1.011495e+10 
389 0.000000e+00 0.000000e+00 1.054155e+10 
390 0.000000e+00 0.000000e+00 1.064261e+10 
391 0.000000e+00 0.000000e+00 1.067250e+10 
392 0.000000e+00 0.000000e+00 1.068647e+10 
393 0.000000e+00 0.000000e+00 9.975643e+09 
394 0.000000e+00 0.000000e+00 9.933847e+09 
395 0.000000e+00 0.000000e+00 9.927741e+09 
396 0.000000e+00 0.000000e+00 9.926772e+09 
397 0.000000e+00 0.000000e+00 9.927253e+09 
398 0.000000e+00 0.000000e+00 9.926640e+09 
399 0.000000e+00 0.000000e+00 9.930111e+09 
400 0.000000e+00 0.000000e+00 9.965864e+09 
401 0.000000e+00 0.000000e+00 1.018149e+10 
402 0.000000e+00 0.000000e+00 1.043878e+10 
403 0.000000e+00 0.000000e+00 1.065261e+10 
404 0.000000e+00 0.000000e+00 1.066806e+10 
405 0.000000e+00 0.000000e+00 1.072294e+10 
406 0.000000e+00 0.000000e+00 9.965842e+09 
407 0.000000e+00 0.000000e+00 9.930344e+09 
408 0.000000e+00 0.000000e+00 9.927433e+09 
409 0.000000e+00 0.000000e+00 9.927416e+09 
410 0.000000e+00 0.000000e+00 9.929622e+09 
411 0.000000e+00 0.000000e+00 9.939823e+09 
412 0.000000e+00 0.000000e+00 1.002128e+10 
413 0.000000e+00 0.000000e+00 1.027858e+10 
414 0.000000e+00 0.000000e+00 1.058244e+10 
415 0.000000e+00 0.000000e+00 1.060568e+10 
416 0.000000e+00 0.000000e+00 1.067322e+10 
417 0.000000e+00 0.000000e+00 1.067040e+10 
418 0.000000e+00 0.000000e+00 9.961159e+09 
419 0.000000e+00 0.000000e+00 9.928875e+09 
420 0.000000e+00 0.000000e+00 9.926819e+09 
421 0.000000e+00 0.000000e+00 9.926964e+09 
422 0.000000e+00 0.000000e+00 9.927082e+09 
423 0.000000e+00 0.000000e+00 9.927006e+09 
424 0.000000e+00 0.000000e+00 9.927320e+09 
425 0.000000e+00 0.000000e+00 9.932757e+09 
426 0.000000e+00 0.000000e+00 1.012630e+10 
427 0.000000e+00 0.000000e+00 1.052553e+10 
428 0.000000e+00 0.000000e+00 1.071687e+10 
429 0.000000e+00 0.000000e+00 1.067735e+10 
430 0.000000e+00 0.000000e+00 1.009998e+10 
431 0.000000e+00 0.000000e+00 1.006339e+10 
432 0.000000e+00 0.000000e+00 1.018606e+10 
433 0.000000e+00 0.000000e+00 1.033514e+10 
434 0.000000e+00 0.000000e+00 1.051816e+10 
435 0.000000e+00 0.000000e+00 1.053719e+10 
436 0.000000e+00 0.000000e+00 1.062255e+10 
437 0.000000e+00 0.000000e+00 1.066678e+10 
438 0.000000e+00 0.000000e+00 1.004864e+10 
439 0.000000e+00 0.000000e+00 1.001563e+10 
440 0.000000e+00 0.000000e+00 1.007268e+10 
441 0.000000e+00 0.000000e+00 1.020385e+10 
442 0.000000e+00 0.000000e+00 1.039954e+10 
443 0.000000e+00 0.000000e+00 1.050350e+10 
444 0.000000e+00 0.000000e+00 1.062439e+10 
445 0.000000e+00 0.000000e+00 1.063706e+10 
446 0.000000e+00 0.000000e+00 1.070198e+10 
447 0.000000e+00 0.000000e+00 1.046369e+10 
448 0.000000e+00 0.000000e+00 1.053013e+10 
449 0.000000e+00 0.000000e+00 1.057205e+10 
450 0.000000e+00 0.000000e+00 1.067240e+10 
451 0.000000e+00 0.000000e+00 1.069843e+10 
452 0.000000e+00 0.000000e+00 1.073762e+10 
453 0.000000e+00 0.000000e+00 9.962504e+09 
454 0.000000e+00 0.000000e+00 9.930845e+09 
455 0.000000e+00 0.000000e+00 9.927531e+09 
456 0.000000e+00 0.000000e+00 9.929547e+09 
457 0.000000e+00 0.000000e+00 9.932537e+09 
458 0.000000e+00 0.000000e+00 9.959279e+09 
459 0.000000e+00 0.000000e+00 1.009879e+10 
460 0.000000e+00 0.000000e+00 1.044588e+10 
461 0.000000e+00 0.000000e+00 1.055805e+10 
462 0.000000e+00 0.000000e+00 1.065124e+10 
463 0.000000e+00 0.000000e+00 1.069837e+10 
464 0.000000e+00 0.000000e+00 1.071024e+10 
465 0.000000e+00 0.000000e+00 9.969556e+09 
466 0.000000e+00 0.000000e+00 9.932323e+09 
467 0.000000e+00 0.000000e+00 9.927483e+09 
468 0.000000e+00 0.000000e+00 9.927332e+09 
469 0.000000e+00 0.000000e+00 9.927599e+09 
470 0.000000e+00 0.000000e+00 9.926823e+09 
471 0.000000e+00 0.000000e+00 9.932137e+09 
472 0.000000e+00 0.000000e+00 1.001952e+10 
473 0.000000e+00 0.000000e+00 1.053644e+10 
474 0.000000e+00 0.000000e+00 1.057514e+10 
475 0.000000e+00 0.000000e+00 1.066713e+10 
476 0.000000e+00 0.000000e+00 1.064701e+10 
477 0.000000e+00 0.000000e+00 9.965392e+09 
478 0.000000e+00 0.000000e+00 9.929984e+09 
479 0.000000e+00 0.000000e+00 9.926959e+09 
480 0.000000e+00 0.000000e+00 9.927130e+09 
481 0.000000e+00 0.000000e+00 9.927027e+09 
482 0.000000e+00 0.000000e+00 9.927460e+09 
483 0.000000e+00 0.000000e+00 9.926988e+09 
484 0.000000e+00 0.000000e+00 9.953581e+09 
485 0.000000e+00 0.000000e+00 1.014758e+10 
486 0.000000e+00 0.000000e+00 1.061269e+10 
487 0.000000e+00 0.000000e+00 1.060705e+10 
488 0.000000e+00 0.000000e+00 1.069587e+10 
489 0.000000e+00 0.000000e+00 1.066507e+10 
490 0.000000e+00 0.000000e+00 9.957708e+09 
491 0.000000e+00 0.000000e+00 9.928594e+09 
492 0.000000e+00 0.000000e+00 9.928097e+09 
493 0.000000e+00 0.000000e+00 9.927386e+09 
494 0.000000e+00 0.000000e+00 9.927872e+09 
495 0.000000e+00 0.000000e+00 9.930525e+09 
496 0.000000e+00 0.000000e+00 9.946650e+09 
497 0.000000e+00 0.000000e+00 1.012023e+10 
498 0.000000e+00 0.000000e+00 1.049298e+10 
499 0.000000e+00 0.000000e+00 1.067294e+10 
500 0.000000e+00 0.000000e+00 1.062961e+10 
501 0.000000e+00 0.000000e+00 1.070305e+10 
502 0.000000e+00 0.000000e+00 9.975647e+09 
503 0.000000e+00 0.000000e+00 9.932718e+09 
504 0.000000e+00 0.000000e+00 9.928303e+09 
505 0.000000e+00 0.000000e+00 9.927520e+09 
506 0.000000e+00 0.000000e+00 9.928364e+09 
507 0.000000e+00 0.000000e+00 9.927022e+09 
508 0.000000e+00 0.000000e+00 9.932384e+09 
509 0.000000e+00 0.000000e+00 9.973865e+09 
510 0.000000e+00 0.000000e+00 1.041249e+10 
511 0.000000e+00 0.000000e+00 1.062082e+10 
512 0.000000e+00 0.000000e+00 1.069642e+10 
513 0.000000e+00 0.000000e+00 1.065548e+10 
514 0.000000e+00 0.000000e+00 1.011616e+10 
515 0.000000e+00 0.000000e+00 1.006309e+10 
516 0.000000e+00 0.000000e+00 1.019622e+10 
