# Step Strain Stress Density
228 5.852951e-04 5.245252e+07 4.238720e+12 
229 5.882951e-04 5.260051e+07 4.265925e+12 
230 5.912951e-04 5.276648e+07 4.293765e+12 
231 5.942951e-04 5.291574e+07 4.319433e+12 
232 5.972951e-04 5.307212e+07 4.342033e+12 
233 6.002951e-04 5.320342e+07 4.374214e+12 
234 6.032951e-04 5.335765e+07 4.393399e+12 
235 6.062951e-04 5.349351e+07 4.421703e+12 
236 6.092951e-04 5.361622e+07 4.445005e+12 
237 6.122951e-04 5.369734e+07 4.481296e+12 
238 6.152951e-04 5.380879e+07 4.514271e+12 
239 6.182951e-04 5.390000e+07 4.549829e+12 
240 6.212951e-04 5.402411e+07 4.581734e+12 
241 6.242951e-04 5.411351e+07 4.617404e+12 
242 6.272951e-04 5.421340e+07 4.650875e+12 
243 6.302951e-04 5.431823e+07 4.686476e+12 
244 6.332951e-04 5.444456e+07 4.717958e+12 
245 6.362951e-04 5.455952e+07 4.750421e+12 
246 6.392951e-04 5.467893e+07 4.783168e+12 
247 6.422951e-04 5.478552e+07 4.817875e+12 
248 6.452951e-04 5.492214e+07 4.847899e+12 
249 6.482951e-04 5.504554e+07 4.878468e+12 
250 6.512951e-04 5.517178e+07 4.910475e+12 
251 6.542951e-04 5.527646e+07 4.881737e+12 
252 6.572951e-04 5.538678e+07 4.887446e+12 
253 6.602951e-04 5.548787e+07 4.896898e+12 
254 6.632951e-04 5.559091e+07 4.924496e+12 
255 6.662951e-04 5.567886e+07 4.958853e+12 
256 6.692951e-04 5.578189e+07 4.995075e+12 
257 6.722951e-04 5.585863e+07 5.035559e+12 
258 6.752951e-04 5.593499e+07 5.076439e+12 
259 6.782951e-04 5.605851e+07 5.105904e+12 
260 6.812951e-04 5.617453e+07 5.138697e+12 
261 6.842951e-04 5.629764e+07 5.170066e+12 
262 6.872951e-04 5.643481e+07 5.203377e+12 
263 6.902951e-04 5.656579e+07 5.232793e+12 
264 6.932951e-04 5.669713e+07 5.263269e+12 
265 6.962951e-04 5.683947e+07 5.291281e+12 
266 6.992951e-04 5.699333e+07 5.322497e+12 
267 7.022951e-04 5.712985e+07 5.353535e+12 
268 7.052951e-04 5.726300e+07 5.385053e+12 
269 7.082951e-04 5.738031e+07 5.408966e+12 
270 7.112951e-04 5.747473e+07 5.444468e+12 
271 7.142951e-04 5.756710e+07 5.482747e+12 
272 7.172951e-04 5.770016e+07 5.515714e+12 
273 7.202951e-04 5.781494e+07 5.551831e+12 
274 7.232951e-04 5.790148e+07 5.538764e+12 
275 7.262951e-04 5.799109e+07 5.571801e+12 
276 7.292951e-04 5.806734e+07 5.612039e+12 
277 7.322951e-04 5.814468e+07 5.644798e+12 
278 7.352951e-04 5.824221e+07 5.677518e+12 
279 7.382951e-04 5.835792e+07 5.710043e+12 
280 7.412951e-04 5.844942e+07 5.742833e+12 
281 7.442951e-04 5.856778e+07 5.776162e+12 
282 7.472951e-04 5.870261e+07 5.805034e+12 
283 7.502951e-04 5.884499e+07 5.831938e+12 
284 7.532951e-04 5.895872e+07 5.862961e+12 
285 7.562951e-04 5.911185e+07 5.894780e+12 
286 7.592951e-04 5.923454e+07 5.925117e+12 
287 7.622951e-04 5.935360e+07 5.957524e+12 
288 7.652951e-04 5.950365e+07 5.988282e+12 
289 7.682951e-04 5.962775e+07 6.021367e+12 
290 7.712951e-04 5.977060e+07 6.049533e+12 
291 7.742951e-04 5.990455e+07 6.080380e+12 
292 7.772951e-04 6.004856e+07 6.111717e+12 
293 7.802951e-04 6.017937e+07 6.146433e+12 
294 7.832951e-04 6.028715e+07 6.183186e+12 
295 7.862951e-04 6.040526e+07 6.216507e+12 
296 7.892951e-04 6.051688e+07 6.247439e+12 
297 7.922951e-04 6.062747e+07 6.284696e+12 
298 7.952951e-04 6.074560e+07 6.316711e+12 
299 7.982951e-04 6.083362e+07 6.352454e+12 
300 8.012951e-04 6.091140e+07 6.391050e+12 
301 8.042951e-04 6.098655e+07 6.427911e+12 
302 8.072951e-04 6.107372e+07 6.465575e+12 
303 8.102951e-04 6.116374e+07 6.503058e+12 
304 8.132951e-04 6.122252e+07 6.546919e+12 
305 8.162951e-04 6.131828e+07 6.584529e+12 
306 8.192951e-04 6.138588e+07 6.609529e+12 
307 8.222951e-04 6.142710e+07 6.644346e+12 
308 8.252951e-04 6.143723e+07 6.689962e+12 
309 8.282951e-04 6.148315e+07 6.729723e+12 
310 8.312951e-04 6.151808e+07 6.773458e+12 
311 8.342951e-04 6.155495e+07 6.815727e+12 
312 8.372951e-04 6.159150e+07 6.858458e+12 
313 8.402951e-04 6.163848e+07 6.900619e+12 
314 8.432951e-04 6.170330e+07 6.940461e+12 
315 8.462951e-04 6.175340e+07 6.982250e+12 
316 8.492951e-04 6.178294e+07 7.031856e+12 
317 8.522951e-04 6.182250e+07 7.071758e+12 
318 8.552951e-04 6.188620e+07 7.085319e+12 
319 8.582951e-04 6.193627e+07 7.111352e+12 
320 8.612951e-04 6.200371e+07 7.142811e+12 
321 8.642951e-04 6.208752e+07 7.196489e+12 
322 8.672951e-04 6.216465e+07 7.220366e+12 
323 8.702951e-04 6.221336e+07 7.251809e+12 
324 8.732951e-04 6.228392e+07 7.272472e+12 
325 8.762951e-04 6.234789e+07 7.309516e+12 
326 8.792951e-04 6.242965e+07 7.344985e+12 
327 8.822951e-04 6.253096e+07 7.365672e+12 
328 8.852951e-04 6.263516e+07 7.395702e+12 
329 8.882951e-04 6.274493e+07 7.422578e+12 
330 8.912951e-04 6.282254e+07 7.461776e+12 
331 8.942951e-04 6.292343e+07 7.496409e+12 
332 8.972951e-04 6.302584e+07 7.525840e+12 
333 9.002951e-04 6.313011e+07 7.556522e+12 
334 9.032951e-04 6.322738e+07 7.588288e+12 
335 9.062951e-04 6.332579e+07 7.620809e+12 
336 9.092951e-04 6.342427e+07 7.653539e+12 
337 9.122951e-04 6.350245e+07 7.688172e+12 
338 9.152951e-04 6.359252e+07 7.724184e+12 
339 9.182951e-04 6.370029e+07 7.755810e+12 
340 9.212951e-04 6.380633e+07 7.790328e+12 
341 9.242951e-04 6.391778e+07 7.820729e+12 
