strain,screw_percent,mixed_percent,edge_percent
2.514295000000000158e-03,7.988345580395257173e+01,1.206057051616740949e+01,8.055973679880024108e+00
2.517295000000000123e-03,7.994061808831976634e+01,1.200646826966311664e+01,8.052913642017111684e+00
2.520295000000000087e-03,7.994466865052933713e+01,1.191189899828163057e+01,8.143432351189025198e+00
2.523295000000000052e-03,7.999402539695130088e+01,1.195840920341171199e+01,8.047565399636996020e+00
2.526295000000000016e-03,8.004335603730936555e+01,1.186858384678366463e+01,8.088060115906969827e+00
2.529294999999999981e-03,8.002195572524500733e+01,1.196160185299256540e+01,8.016442421762439707e+00
2.532294999999999945e-03,8.009284967441271874e+01,1.196205944645007690e+01,7.945090879137197248e+00
2.535294999999999910e-03,8.013937904311109151e+01,1.184984976348869878e+01,8.010771193400207935e+00
2.538294999999999874e-03,8.013564212328741121e+01,1.185763234903983943e+01,8.006725527672751141e+00
2.541294999999999839e-03,8.027245614933494267e+01,1.179602502744631032e+01,7.931518823218733694e+00
2.544294999999999803e-03,8.017950582509458002e+01,1.178319806628658029e+01,8.037296108618850354e+00
2.547295000000000201e-03,8.025737160345786947e+01,1.173781672930004483e+01,8.004811667242078599e+00
2.550295000000000166e-03,8.036083080311330207e+01,1.158159341973443723e+01,8.057575777152248264e+00
2.553295000000000130e-03,8.027261818930858794e+01,1.165749336403217207e+01,8.069888446659232883e+00
2.556295000000000095e-03,8.018511494146174812e+01,1.172080274400792277e+01,8.094082314530313127e+00
2.559295000000000059e-03,8.028786451340178587e+01,1.157452138162247124e+01,8.137614104975751772e+00
2.562295000000000024e-03,8.031727570675479910e+01,1.156147078712565168e+01,8.121253506119547438e+00
2.565294999999999988e-03,8.029985280596115160e+01,1.161545446372402246e+01,8.084692730314831266e+00
2.568294999999999953e-03,8.027426349459376809e+01,1.163526115194312460e+01,8.090475353463091324e+00
2.571294999999999917e-03,8.023913260189011964e+01,1.167948026179516496e+01,8.081387136314726050e+00
2.574294999999999882e-03,8.021163951973039730e+01,1.167770769944055331e+01,8.110652780829065378e+00
2.577294999999999846e-03,8.015820574223580763e+01,1.176482728464091032e+01,8.076966973123287374e+00
2.580294999999999811e-03,8.022239573505514443e+01,1.170299891071696408e+01,8.074605354227895049e+00
2.583295000000000209e-03,8.017043693841117147e+01,1.175072541022938566e+01,8.078837651359446426e+00
2.586295000000000174e-03,8.005763281234197848e+01,1.186218796025782574e+01,8.080179227400188680e+00
2.589295000000000138e-03,8.004884889483415122e+01,1.182815417802557967e+01,8.122996927140262002e+00
2.592295000000000103e-03,8.000349534921986105e+01,1.182794714217729393e+01,8.168557508602843242e+00
2.595295000000000067e-03,8.004743811731975711e+01,1.184991957447136812e+01,8.102642308208883648e+00
2.598295000000000032e-03,8.012364525408708005e+01,1.177286519961785238e+01,8.103489546295069346e+00
2.601294999999999996e-03,8.007350424919464160e+01,1.184649817132191352e+01,8.079997579483439551e+00
2.604294999999999961e-03,8.004713961398445576e+01,1.184303073574721488e+01,8.109829650268313372e+00
2.607294999999999925e-03,8.006078157847322530e+01,1.175862750095296505e+01,8.180590920573806102e+00
2.610294999999999890e-03,7.998713022382813165e+01,1.178929092061639317e+01,8.223578855555468081e+00
2.613294999999999854e-03,7.993048895516949415e+01,1.183182622247855242e+01,8.237684822351955205e+00
2.616294999999999819e-03,7.990761425294034836e+01,1.182291606263343553e+01,8.269469684426217881e+00
2.619295000000000217e-03,7.981788647484147248e+01,1.193101844786875532e+01,8.251095077289766877e+00
2.622295000000000181e-03,7.976170935685678387e+01,1.203535172096616890e+01,8.202938922177034797e+00
2.625295000000000146e-03,7.974046669419871591e+01,1.212444139927496956e+01,8.135091906526328742e+00
2.628295000000000110e-03,7.969562902560737427e+01,1.209567739643337525e+01,8.208693577959255805e+00
2.631295000000000075e-03,7.984419330348070787e+01,1.195717102398642950e+01,8.198635672532848417e+00
2.634295000000000039e-03,7.984359181081946133e+01,1.190078182634888826e+01,8.255626362831652187e+00
2.637295000000000004e-03,7.989479740393434781e+01,1.185926714842381990e+01,8.245935447641825178e+00
2.640294999999999968e-03,7.980021903896115987e+01,1.188772205015532357e+01,8.312058910883534324e+00
2.643294999999999933e-03,7.974595576456354706e+01,1.192882212571609557e+01,8.325222109720352037e+00
2.646294999999999897e-03,7.972539699566659976e+01,1.198129731720108815e+01,8.293305687132308535e+00
2.649294999999999862e-03,7.977869943562991750e+01,1.193383464261730076e+01,8.287465921752772857e+00
2.652294999999999826e-03,7.968253596095202340e+01,1.210114283012475944e+01,8.216321208923213604e+00
2.655294999999999791e-03,7.969085079895592116e+01,1.206889892827386035e+01,8.240250272770223816e+00
2.658295000000000189e-03,7.962610468408104225e+01,1.215154335748464476e+01,8.222351958434320096e+00
2.661295000000000154e-03,7.960876805642359955e+01,1.209771394470711137e+01,8.293517998869301522e+00
2.664295000000000118e-03,7.957687802543513556e+01,1.207357686848212452e+01,8.349545106082739920e+00
2.667295000000000083e-03,7.948816624953960286e+01,1.214873767287521744e+01,8.363096077585179700e+00
2.670295000000000047e-03,7.942902401845213944e+01,1.222454106011469221e+01,8.346434921433161236e+00
2.673295000000000012e-03,7.946460381847235510e+01,1.216510846675691937e+01,8.370287714770718424e+00
2.676294999999999976e-03,7.927312511445408916e+01,1.231703858698134901e+01,8.409836298564547619e+00
2.679294999999999941e-03,7.925697820654769998e+01,1.232472842122019685e+01,8.418293372232097838e+00
2.682294999999999905e-03,7.928715034994635857e+01,1.236710228467872064e+01,8.345747365374922566e+00
2.685294999999999870e-03,7.928226697791691890e+01,1.239127752824010820e+01,8.326455493842964017e+00
2.688294999999999834e-03,7.939387306324906035e+01,1.224604644132928577e+01,8.360080495421659208e+00
2.691294999999999799e-03,7.935400720145682385e+01,1.228632937565808803e+01,8.359663422885084572e+00
2.694295000000000197e-03,7.939409081135690371e+01,1.218078453582249487e+01,8.425124652820597859e+00
2.697295000000000161e-03,7.940177169071994001e+01,1.219973243670512808e+01,8.398495872574931909e+00
2.700295000000000126e-03,7.947561998110320758e+01,1.209812980124315551e+01,8.426250217653636909e+00
2.703295000000000090e-03,7.944345823938793671e+01,1.219678230006819319e+01,8.359759460543877196e+00
2.706295000000000055e-03,7.948167728605365312e+01,1.215564481499993477e+01,8.362677898946415667e+00
2.709295000000000019e-03,7.946962501795627531e+01,1.214328813328882717e+01,8.387086848754899293e+00
2.712294999999999984e-03,7.945230133202991851e+01,1.218216232221238293e+01,8.365536345757693226e+00
2.715294999999999948e-03,7.947636991294457687e+01,1.210041026814356968e+01,8.423219818911846346e+00
2.718294999999999913e-03,7.942235125619059488e+01,1.214803356772182852e+01,8.429615176087571271e+00
2.721294999999999877e-03,7.946164058802276031e+01,1.207776806122796920e+01,8.460591350749268713e+00
2.724294999999999842e-03,7.939184189367956890e+01,1.212279381015991397e+01,8.485364296160526010e+00
2.727294999999999806e-03,7.936544322070801627e+01,1.207068802854406897e+01,8.563868750747911207e+00
2.730295000000000204e-03,7.938420661825361435e+01,1.203904033774857218e+01,8.576753043997815240e+00
2.733295000000000169e-03,7.925770811715491959e+01,1.216945126834095703e+01,8.572840614504125156e+00
2.736295000000000133e-03,7.913922290077259447e+01,1.233140653372355544e+01,8.529370565503844759e+00
2.739295000000000098e-03,7.906447347955158023e+01,1.234280202461309983e+01,8.592724495835312837e+00
2.742295000000000062e-03,7.900341480640408065e+01,1.245529063699824235e+01,8.541294556597680554e+00
2.745295000000000027e-03,7.898371452496773770e+01,1.246154045271951105e+01,8.554745022312753022e+00
2.748294999999999991e-03,7.895412001684340453e+01,1.248952786933037018e+01,8.556352113826232397e+00
2.751294999999999956e-03,7.891813692117764845e+01,1.242549807145923069e+01,8.656365007363122643e+00
2.754294999999999920e-03,7.899250619880028523e+01,1.237480366735960224e+01,8.632690133840098312e+00
2.757294999999999885e-03,7.890575278949538074e+01,1.245599049901794686e+01,8.638256711486674178e+00
2.760294999999999849e-03,7.889670239130815332e+01,1.251617654293547055e+01,8.587121065756372573e+00
2.763294999999999814e-03,7.883228390097181659e+01,1.261221210561089734e+01,8.555503993417286068e+00
2.766295000000000212e-03,7.882789650841812090e+01,1.261281339998871864e+01,8.559290091593140914e+00
2.769295000000000177e-03,7.873587913434862173e+01,1.262566249361163884e+01,8.638458372039737654e+00
2.772295000000000141e-03,7.876151812867337298e+01,1.265525057847151125e+01,8.583231292855119321e+00
2.775295000000000106e-03,7.873083215134658985e+01,1.271714934965148558e+01,8.552018499001938778e+00
2.778295000000000070e-03,7.872631161136675360e+01,1.262685112523621633e+01,8.646837263397033624e+00
2.781295000000000035e-03,7.872811107947620712e+01,1.263355519778705904e+01,8.638333722736740938e+00
2.784294999999999999e-03,7.860637361606029572e+01,1.277577595819618317e+01,8.617850425743519338e+00
2.787294999999999964e-03,7.868378184946782028e+01,1.263347814148458603e+01,8.682740009047588359e+00
2.790294999999999928e-03,7.849872082865060463e+01,1.278395073120254288e+01,8.717328440146843604e+00
2.793294999999999893e-03,7.837323398569427013e+01,1.284454984561963542e+01,8.782216168686103330e+00
2.796294999999999857e-03,7.830448329492388382e+01,1.284746046958489529e+01,8.848056235491229771e+00
2.799294999999999822e-03,7.811447236196660526e+01,1.303325174886960802e+01,8.852275889163792044e+00
2.802294999999999786e-03,7.812387745224863522e+01,1.291947307235627740e+01,8.956649475395087379e+00
2.805295000000000184e-03,7.809608535760784775e+01,1.282096098090699776e+01,9.082953661485156260e+00
2.808295000000000149e-03,7.812740838185990810e+01,1.290985309842144524e+01,8.962738519718651986e+00
2.811295000000000113e-03,7.811561495069007321e+01,1.283248283978636906e+01,9.051902209523552401e+00
2.814295000000000078e-03,7.817611207243646732e+01,1.270391117193932295e+01,9.119976755624206177e+00
2.817295000000000042e-03,7.816410243968653049e+01,1.270343820727598683e+01,9.132459353037472027e+00
2.820295000000000007e-03,7.819985458231697351e+01,1.261358513894079536e+01,9.186560278742245345e+00
2.823294999999999971e-03,7.818287646959406345e+01,1.267537111298638486e+01,9.141752417419555243e+00
2.826294999999999936e-03,7.811664709041211552e+01,1.269438773886353289e+01,9.188965170724344489e+00
2.829294999999999900e-03,7.813905007764361699e+01,1.266233778022398937e+01,9.198612142132379432e+00
2.832294999999999865e-03,7.818212814237843133e+01,1.263577573798727904e+01,9.182096119634307385e+00
2.835294999999999829e-03,7.816836973341143846e+01,1.264161785348801814e+01,9.190012413100559385e+00
2.838294999999999794e-03,7.811980407937161885e+01,1.263133908818854856e+01,9.248856832439830811e+00
2.841295000000000192e-03,7.814374393347394232e+01,1.265779953700341487e+01,9.198456529522639258e+00
2.844295000000000156e-03,7.809859548737810542e+01,1.275725807764054665e+01,9.144146434981337279e+00
2.847295000000000121e-03,7.817336636317665466e+01,1.269579767621612376e+01,9.130835960607235791e+00
2.850295000000000085e-03,7.811211156800415267e+01,1.275038945843508387e+01,9.137498973560772342e+00
2.853295000000000050e-03,7.814614074973407298e+01,1.273931003668557516e+01,9.114549213580355413e+00
2.856295000000000014e-03,7.812865539543669513e+01,1.266563979465713885e+01,9.205704809906158914e+00
2.859294999999999979e-03,7.812028190837787633e+01,1.264631751634249035e+01,9.233400575279622657e+00
2.862294999999999943e-03,7.799007019307946109e+01,1.272662642128672594e+01,9.283303385633796978e+00
2.865294999999999908e-03,7.782820187723963556e+01,1.281496755363198048e+01,9.356830569128387509e+00
2.868294999999999872e-03,7.781558357871415410e+01,1.282619106701200806e+01,9.358225354273844943e+00
2.871294999999999837e-03,7.778499221310219980e+01,1.279069371442563607e+01,9.424314072472165904e+00
2.874294999999999801e-03,7.776687098645886920e+01,1.281425579608316312e+01,9.418873217457958802e+00
2.877295000000000200e-03,7.776001131022940172e+01,1.295845906470811215e+01,9.281529625062489686e+00
2.880295000000000164e-03,7.781081234257214874e+01,1.284173499760949078e+01,9.347452659818348053e+00
2.883295000000000129e-03,7.779016616187567479e+01,1.288238027405934538e+01,9.327453564064976277e+00
2.886295000000000093e-03,7.788237933272520763e+01,1.284206904518512715e+01,9.275551622089665216e+00
2.889295000000000058e-03,7.781588376432225118e+01,1.290507816564059773e+01,9.279038070037149311e+00
2.892295000000000022e-03,7.790371085341297430e+01,1.284886955341013248e+01,9.247419593176889663e+00
2.895294999999999987e-03,7.796129360630715155e+01,1.285826242664933616e+01,9.180443967043528275e+00
2.898294999999999951e-03,7.791740687057523473e+01,1.292610573679298369e+01,9.156487392631772693e+00
2.901294999999999916e-03,7.787911237840886258e+01,1.296138391084374675e+01,9.159503710747401328e+00
2.904294999999999880e-03,7.782879374551343687e+01,1.306426743700833093e+01,9.106938817478212655e+00
2.907294999999999845e-03,7.794154310621526349e+01,1.293981353881772378e+01,9.118643354967010950e+00
2.910294999999999809e-03,7.787581304936031756e+01,1.298895210068842054e+01,9.135234849951265446e+00
2.913295000000000207e-03,7.784980312290151971e+01,1.298035261065102830e+01,9.169844266447459091e+00
2.916295000000000172e-03,7.784426055912982179e+01,1.304585941363250257e+01,9.109880027237657885e+00
2.919295000000000136e-03,7.783271997982460277e+01,1.296717170429084476e+01,9.200108315884548915e+00
2.922295000000000101e-03,7.777759536528567708e+01,1.304175640953976867e+01,9.180648225174573795e+00
2.925295000000000065e-03,7.778146833885773503e+01,1.304441116206057671e+01,9.174120499081697133e+00
2.928295000000000030e-03,7.782371662664445466e+01,1.296050217711848340e+01,9.215781196237056605e+00
2.931294999999999994e-03,7.783611834282056918e+01,1.296457204847783728e+01,9.199309608701593532e+00
2.934294999999999959e-03,7.772354022270278051e+01,1.310431716424434256e+01,9.172142613052876925e+00
2.937294999999999923e-03,7.773648522505405367e+01,1.308899552947139355e+01,9.174519245474549223e+00
2.940294999999999888e-03,7.781974963240642751e+01,1.302229590996597608e+01,9.157954457627578648e+00
2.943294999999999852e-03,7.774900894245658378e+01,1.309699483697649391e+01,9.153996220566934738e+00
2.946294999999999817e-03,7.777531755812746894e+01,1.311563092209229531e+01,9.109051519780230421e+00
2.949295000000000215e-03,7.770927239337750336e+01,1.323111119160240889e+01,9.059616415020091296e+00
2.952295000000000180e-03,7.766937263945561654e+01,1.329108526328526629e+01,9.039542097259108289e+00
2.955295000000000144e-03,7.769310600057195870e+01,1.330574652413116787e+01,9.001147475296875200e+00
2.958295000000000109e-03,7.769036159789216356e+01,1.325657144014928512e+01,9.053066961958570857e+00
2.961295000000000073e-03,7.771054175192463731e+01,1.323025931480491302e+01,9.059198933270446119e+00
2.964295000000000038e-03,7.762839578113589312e+01,1.328533551400234103e+01,9.086268704861781842e+00
2.967295000000000002e-03,7.769936904347301265e+01,1.328138601813470210e+01,9.019244938392279920e+00
2.970294999999999967e-03,7.768182468790665496e+01,1.328302337310317505e+01,9.035151938990175324e+00
2.973294999999999931e-03,7.771440387321675303e+01,1.325043335997077421e+01,9.035162766812472768e+00
2.976294999999999896e-03,7.770704828613114046e+01,1.319983684927197665e+01,9.093114864596879343e+00
2.979294999999999860e-03,7.763824055469889629e+01,1.331986851765020496e+01,9.041890927650891641e+00
2.982294999999999825e-03,7.760872322868938511e+01,1.327720137555050073e+01,9.114075395760094622e+00
2.985294999999999789e-03,7.768589414999908627e+01,1.313683780589852823e+01,9.177268044102385502e+00
2.988295000000000187e-03,7.776848527405947209e+01,1.311907983499868280e+01,9.112434890941843335e+00
2.991295000000000152e-03,7.770548123692857700e+01,1.317262764250692975e+01,9.121891120564493249e+00
2.994295000000000116e-03,7.758633576843435264e+01,1.322343200087173187e+01,9.190232230693920812e+00
2.997295000000000081e-03,7.739736266749163462e+01,1.338890248349823509e+01,9.213734849010140948e+00
3.000295000000000045e-03,7.741184203325727253e+01,1.330643864355670658e+01,9.281719323186017334e+00
3.003295000000000010e-03,7.733425796372083028e+01,1.341950906315770986e+01,9.246232973121454535e+00
3.006294999999999974e-03,7.724187128386688528e+01,1.338103197025146329e+01,9.377096745881658535e+00
3.009294999999999939e-03,7.717110813683375170e+01,1.344659446753996868e+01,9.382297395626270742e+00
3.012294999999999903e-03,7.714681665018116519e+01,1.353569728539070738e+01,9.317486064428136316e+00
3.015294999999999868e-03,7.715283915330147124e+01,1.355927223368584400e+01,9.287888613012670547e+00
3.018294999999999832e-03,7.713005934999202395e+01,1.355438474364376944e+01,9.315555906364220817e+00
3.021294999999999797e-03,7.729262384792048124e+01,1.330768812638046938e+01,9.399688025699052929e+00
3.024295000000000195e-03,7.726238567962836612e+01,1.348649686934152037e+01,9.251117451030117067e+00
3.027295000000000159e-03,7.726508385775086651e+01,1.346946087446783480e+01,9.265455267781295134e+00
3.030295000000000124e-03,7.719710313551166792e+01,1.360319860881877396e+01,9.199698255669579439e+00
3.033295000000000088e-03,7.721795359124438107e+01,1.357999577279694137e+01,9.202050635958661573e+00
3.036295000000000053e-03,7.730542066322753669e+01,1.352146851001735683e+01,9.173110826755117131e+00
3.039295000000000017e-03,7.727059589463672751e+01,1.346383694672203291e+01,9.265567158641237810e+00
3.042294999999999982e-03,7.732687225409095788e+01,1.336682394873107960e+01,9.306303797177971404e+00
3.045294999999999946e-03,7.729519645977438813e+01,1.332761090260433612e+01,9.377192637621272198e+00
3.048294999999999911e-03,7.726160504715807065e+01,1.333625304534628775e+01,9.402141907495641604e+00
3.051294999999999875e-03,7.735728402734164888e+01,1.323215707725092827e+01,9.410558895407421076e+00
3.054294999999999840e-03,7.716411060429581426e+01,1.339686591629556567e+01,9.439023479408623629e+00
3.057294999999999804e-03,7.710931274248204659e+01,1.347999273368973583e+01,9.410694523828214031e+00
3.060295000000000203e-03,7.705207099948125915e+01,1.352851583145184122e+01,9.419413169066892522e+00
3.063295000000000167e-03,7.701928427765628271e+01,1.352991225140977427e+01,9.450803470933939465e+00
3.066295000000000132e-03,7.703935358088176599e+01,1.350429561687931290e+01,9.456350802238922881e+00
3.069295000000000096e-03,7.697477184214147883e+01,1.352149352729784937e+01,9.503734630560673580e+00
3.072295000000000061e-03,7.698751326278870977e+01,1.353753281283649557e+01,9.474953924374794667e+00
3.075295000000000025e-03,7.705773287771113189e+01,1.338944900870056465e+01,9.552818113588291027e+00
3.078294999999999990e-03,7.701893283785219069e+01,1.350187924101988202e+01,9.479187921127925520e+00
3.081294999999999954e-03,7.704928535988808846e+01,1.344875764791495598e+01,9.501956992196952001e+00
3.084294999999999919e-03,7.709825098377292818e+01,1.337189471071040359e+01,9.529854305516678892e+00
3.087294999999999883e-03,7.707804723427796034e+01,1.338014836155961973e+01,9.541804404162418152e+00
3.090294999999999848e-03,7.698219766639486750e+01,1.354070813052807054e+01,9.477094203077060186e+00
3.093294999999999812e-03,7.699414622991527324e+01,1.355782253268105109e+01,9.448031237403677451e+00
3.096295000000000210e-03,7.696208405594654778e+01,1.349802666749470959e+01,9.539889276558739084e+00
3.099295000000000175e-03,7.695042609777598841e+01,1.345134727572907174e+01,9.598226626494946956e+00
3.102295000000000139e-03,7.687922844796038646e+01,1.351191365726207927e+01,9.608857894777523612e+00
3.105295000000000104e-03,7.685415853617698190e+01,1.348814683569393758e+01,9.657694628129073422e+00
3.108295000000000068e-03,7.679175893579945011e+01,1.362850767091359572e+01,9.579733393286954168e+00
3.111295000000000033e-03,7.672018766967195802e+01,1.376114900715636935e+01,9.518663323171658419e+00
3.114294999999999997e-03,7.675109431799722870e+01,1.370443170854578341e+01,9.544473973456998550e+00
3.117294999999999962e-03,7.674761734044122363e+01,1.362097521782544263e+01,9.631407441733337293e+00
3.120294999999999926e-03,7.663164024192711565e+01,1.371795356543139555e+01,9.650406192641506564e+00
3.123294999999999891e-03,7.666340681171627125e+01,1.367881042259971913e+01,9.657782765684002513e+00
3.126294999999999855e-03,7.662510432956365491e+01,1.367815817426040859e+01,9.696737496175934723e+00
3.129294999999999820e-03,7.663537298161358535e+01,1.364379565218511381e+01,9.720831366201297286e+00
3.132294999999999784e-03,7.668874086623111452e+01,1.356187800329504789e+01,9.749381130473834034e+00
3.135295000000000182e-03,7.661779508234143066e+01,1.355950498520837577e+01,9.822699932450191795e+00
3.138295000000000147e-03,7.649757087252655197e+01,1.357327789600599388e+01,9.929151231467461258e+00
3.141295000000000111e-03,7.638791057632458603e+01,1.374944403850965458e+01,9.862645385165759393e+00
3.144295000000000076e-03,7.638112102286648053e+01,1.370258917693474920e+01,9.916289800198786253e+00
3.147295000000000040e-03,7.635529588635996845e+01,1.376309205284224291e+01,9.881612060797788644e+00
3.150295000000000005e-03,7.635066788852059005e+01,1.375006327601279565e+01,9.899268835466616068e+00
3.153294999999999969e-03,7.625709642184062886e+01,1.385641331509959606e+01,9.886490263059787509e+00
3.156294999999999934e-03,7.622125523762943544e+01,1.392211803419233895e+01,9.856626728178230934e+00
3.159294999999999898e-03,7.623551472077880931e+01,1.383831292171271166e+01,9.926172357508482591e+00
3.162294999999999863e-03,7.612591778176204116e+01,1.396911865909285844e+01,9.904963559145109286e+00
3.165294999999999827e-03,7.617153903407719895e+01,1.393469456847454069e+01,9.893766397448247929e+00
3.168294999999999792e-03,7.620356147300221039e+01,1.388601161625055802e+01,9.910426910747251128e+00
3.171295000000000190e-03,7.623118344851471306e+01,1.379441349612553580e+01,9.974403055359744030e+00
3.174295000000000155e-03,7.621347385813513142e+01,1.374320384627480962e+01,1.004332229559006073e+01
3.177295000000000119e-03,7.619080240930226466e+01,1.370273214749095203e+01,1.010646544320677975e+01
3.180295000000000084e-03,7.616190085898138307e+01,1.379292259475372440e+01,1.004517654626488898e+01
3.183295000000000048e-03,7.616489853025892387e+01,1.383977437274912425e+01,9.995327096991944771e+00
3.186295000000000013e-03,7.622238195357977020e+01,1.385562170615368593e+01,9.921996340266545644e+00
3.189294999999999977e-03,7.625003536612524613e+01,1.383221497072264938e+01,9.917749663152100936e+00
3.192294999999999942e-03,7.633768468066087109e+01,1.379879130609324456e+01,9.863524013245902111e+00
3.195294999999999906e-03,7.633836923597637281e+01,1.373283667818603604e+01,9.928794085837594707e+00
3.198294999999999871e-03,7.633678589097335987e+01,1.381627006741707042e+01,9.846944041609567932e+00
3.201294999999999835e-03,7.624296493329342184e+01,1.390045176432235152e+01,9.856583302384233747e+00
3.204294999999999800e-03,7.629501518324389053e+01,1.383337458099783213e+01,9.871610235758270235e+00
3.207295000000000198e-03,7.622189519453394269e+01,1.376762490183379839e+01,1.001047990363226070e+01
3.210295000000000162e-03,7.633297853283468726e+01,1.353101050011735573e+01,1.013601096704795168e+01
3.213295000000000127e-03,7.615240292186932436e+01,1.366488147585472746e+01,1.018271560227595351e+01
3.216295000000000091e-03,7.611502887902466341e+01,1.371396982751329574e+01,1.017100129346204440e+01
3.219295000000000056e-03,7.617530096733035805e+01,1.369452411900741851e+01,1.013017491366221634e+01
3.222295000000000020e-03,7.612467905696618686e+01,1.371582577958837668e+01,1.015949516344544001e+01
3.225294999999999985e-03,7.611306609954446856e+01,1.379001188305956482e+01,1.009692201739596129e+01
3.228294999999999949e-03,7.612550976329397656e+01,1.381100573629288064e+01,1.006348450041314457e+01
3.231294999999999914e-03,7.607995090189719178e+01,1.393725624818687336e+01,9.982792849915931299e+00
3.234294999999999878e-03,7.594669226763161873e+01,1.404074187448819977e+01,1.001256585788017972e+01
3.237294999999999843e-03,7.587662744175187868e+01,1.409910895848143930e+01,1.002426359976668202e+01
3.240294999999999807e-03,7.595346845046093165e+01,1.396740732948167185e+01,1.007912422005739650e+01
3.243295000000000206e-03,7.595365654276062628e+01,1.403712105793788112e+01,1.000922239930149615e+01
3.246295000000000170e-03,7.589999001436682136e+01,1.403746065984455171e+01,1.006254932578862160e+01
3.249295000000000135e-03,7.585815979080408056e+01,1.409047601438165920e+01,1.005136419481427268e+01
3.252295000000000099e-03,7.594536730146805326e+01,1.401625563681971975e+01,1.003837706171223410e+01
3.255295000000000064e-03,7.583978302270720917e+01,1.414658057068859875e+01,1.001363640660417786e+01
3.258295000000000028e-03,7.570489557695891847e+01,1.428329014324678781e+01,1.001181427979428840e+01
3.261294999999999993e-03,7.569893038678188191e+01,1.428525853799357392e+01,1.001581107522453706e+01
3.264294999999999957e-03,7.552457619741282713e+01,1.440061755902707574e+01,1.007480624356009002e+01
3.267294999999999922e-03,7.565800052873152026e+01,1.426242910459904145e+01,1.007957036666944539e+01
3.270294999999999886e-03,7.566518056935711911e+01,1.419320048109280741e+01,1.014161894955007881e+01
3.273294999999999851e-03,7.568010418413727791e+01,1.413829120856990507e+01,1.018160460729281347e+01
3.276294999999999815e-03,7.563293327865481785e+01,1.411636885718045953e+01,1.025069786416472262e+01
3.279295000000000213e-03,7.568961816313361624e+01,1.401830832418244199e+01,1.029207351268394000e+01
3.282295000000000178e-03,7.575330379181004048e+01,1.397697589887712510e+01,1.026972030931283619e+01
3.285295000000000142e-03,7.561095455786167463e+01,1.409389679336761247e+01,1.029514864877072178e+01
3.288295000000000107e-03,7.560086024452827758e+01,1.400934583795020494e+01,1.038979391752152281e+01
3.291295000000000071e-03,7.552437407655823165e+01,1.405107609098658727e+01,1.042454983245516331e+01
3.294295000000000036e-03,7.556736294218933381e+01,1.408856810074025212e+01,1.034406895707041762e+01
3.297295000000000000e-03,7.561469328227666153e+01,1.407946256946061681e+01,1.030584414826271455e+01
3.300294999999999965e-03,7.562286331377555371e+01,1.404645225525965024e+01,1.033068443096479605e+01
3.303294999999999929e-03,7.554052702062422497e+01,1.410871085033373440e+01,1.035076212904202819e+01
3.306294999999999894e-03,7.557731053013269218e+01,1.403394916207462195e+01,1.038874030779268232e+01
3.309294999999999858e-03,7.552301467799659918e+01,1.416182935684791033e+01,1.031515596515548516e+01
3.312294999999999823e-03,7.548317199576399616e+01,1.421970478875938504e+01,1.029712321547659926e+01
3.315294999999999787e-03,7.547370450559117216e+01,1.419434664688441217e+01,1.033194884752441745e+01
3.318295000000000185e-03,7.542621543274505314e+01,1.428946742495820033e+01,1.028431714229676075e+01
3.321295000000000150e-03,7.539695785299313968e+01,1.423986352588952009e+01,1.036317862111733845e+01
3.324295000000000114e-03,7.539361731165666924e+01,1.423212082784992027e+01,1.037426186049341581e+01
3.327295000000000079e-03,7.543530244240673710e+01,1.411171546238255914e+01,1.045298209521069843e+01
3.330295000000000043e-03,7.543155963834389865e+01,1.413512664845703881e+01,1.043331371319905720e+01
3.333295000000000008e-03,7.539047362037632638e+01,1.420814585736406066e+01,1.040138052225960763e+01
3.336294999999999972e-03,7.540332014967461305e+01,1.420307118557455262e+01,1.039360866475083434e+01
3.339294999999999937e-03,7.543606431248585409e+01,1.431605006749108355e+01,1.024788562002305170e+01
3.342294999999999901e-03,7.542786552692315638e+01,1.436945006081399612e+01,1.020268441226283684e+01
3.345294999999999866e-03,7.541663711216367005e+01,1.435890376573525096e+01,1.022445912210108787e+01
3.348294999999999830e-03,7.540917497524768009e+01,1.435784484411384021e+01,1.023298018063846904e+01
3.351294999999999795e-03,7.545158246161713578e+01,1.424159963389247530e+01,1.030681790449036939e+01
3.354295000000000193e-03,7.552464433129442511e+01,1.421100601311025891e+01,1.026434965559532309e+01
3.357295000000000158e-03,7.543119058141094513e+01,1.427818424466249958e+01,1.029062517392655884e+01
3.360295000000000122e-03,7.548819340514020837e+01,1.434400546602938853e+01,1.016780112883039244e+01
3.363295000000000087e-03,7.541496066213429117e+01,1.436971072328029742e+01,1.021532861458540609e+01
3.366295000000000051e-03,7.534264384944739845e+01,1.442942764827908242e+01,1.022792850227353334e+01
3.369295000000000016e-03,7.535908248542358479e+01,1.441869324117752527e+01,1.022222427339888284e+01
3.372294999999999980e-03,7.531339837258516923e+01,1.449064733168621721e+01,1.019595429572860290e+01
3.375294999999999945e-03,7.532094012020908735e+01,1.433880697715413000e+01,1.034025290263678798e+01
3.378294999999999909e-03,7.525400848726798131e+01,1.434729943672301467e+01,1.039869207600901291e+01
3.381294999999999874e-03,7.527070621378749138e+01,1.437023009154879105e+01,1.035906369466371402e+01
3.384294999999999838e-03,7.520947333216359709e+01,1.440404696569169118e+01,1.038647970214469574e+01
